Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,WEINSTEIN WHITESTONE 1,13945 Research Blvd,,Austin,TX,78729,,888-758-4389,T,2024-07-27,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.471863,-97.796031,2024-08-29,96902,2024-08-29 00:57:57 UTC,,,,2018-05-04,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of McKinney - Senior Recreation Center,1400 S College St,,McKinney,TX,75069,,972-547-7491,E,,Public,8:30am-8:30pm daily,,,,,,1,,,Non-Networked,,200-9,33.183097,-96.621074,2023-01-10,96928,2023-02-14 15:54:11 UTC,LG,,,2016-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ST. ED'S GARAGE STATION1,578 Woodward St,1st floor parking garage,Austin,TX,78704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.226907,-97.751966,2024-08-29,96978,2024-08-29 00:59:09 UTC,,,,2018-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACC SGC 1,640 Main St,In Parking Lot of ACC,Leander,TX,78641,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.587748,-97.849506,2024-08-29,97048,2024-08-29 00:58:19 UTC,,,,2018-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EDENS MACARTHUR PARK 1,7447 N MacArthur Blvd,,Irving,TX,75063,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.908193,-96.960444,2024-08-29,98509,2024-08-29 00:57:30 UTC,,,,2018-05-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACC HYS PSTC 2,5155 Farm to Market 1626,,Kyle,TX,78640,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.022388,-97.870799,2024-08-29,98526,2024-08-29 00:58:33 UTC,,,,2018-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PIE AE WEST LAKE DC4,701 S Capital of Texas Hwy,Village at West Lake behind Kerbey Lane Cafe,Austin,TX,78746,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.292583,-97.827741,2024-08-29,98528,2024-08-29 01:32:51 UTC,,,,2018-05-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACC HYS PSTC 1,4650 Farm to Market 1626,,Kyle,TX,78640,,888-758-4389,T,2024-01-19,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.021506,-97.87056,2024-08-29,98529,2024-08-29 00:57:57 UTC,,,,2018-05-25,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BROOKFIELD PROP ALLEN CENTER S1,1200 Smith St 2 Allen Ctr,Level B1 Garage,Houston,TX,77002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.757305,-95.371235,2024-08-29,98567,2024-08-29 00:58:43 UTC,,,,2018-05-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PEC HQ PEDERNALES1,4302 US-281,,Marble Falls,TX,78654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.618434,-98.266917,2024-08-29,98769,2024-08-29 00:55:26 UTC,,,,2018-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Nissan of New Braunfels,2077 IH-35 N,,New Braunfels,TX,78130,,833-731-3923,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,29.725561,-98.089401,2024-02-12,99508,2024-02-12 15:25:05 UTC,P,,,2018-06-28,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Nissan of Alvin,3485 FM 528 Rd,,Alvin,TX,77511,,832-862-2500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,29.45335,-95.23611,2024-02-12,99510,2024-02-12 15:25:05 UTC,P,,,2018-06-28,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Cedar Park Nissan,2121 S Bell Blvd,,Cedar Park,TX,78613,,512-620-7200,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,30.484634,-97.807088,2024-02-12,99512,2024-02-12 15:25:05 UTC,P,,,2018-06-28,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,CPSE-SATX VIAGARAGE STAT2,21935 US-281,,San Antonio,TX,78258,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.647258,-98.452392,2024-08-29,99634,2024-08-29 00:57:28 UTC,,,,2018-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AUSTIN HQ STATION 1,4200 Smith School Dr,In front of main building,Austin,TX,78744,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.192647,-97.714329,2024-08-29,99789,2024-08-29 00:56:55 UTC,,,,2018-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ConnexFW,1201 Evans Ave,Located on Evans between E Oleander and Irma St,Fort Worth,TX,76104,,817-659-1030,E,,Public,24 hours daily; must have RFID card or call Revitalize Charging Solutions when on-site at 817-659-1030 for access,,,,,,2,,,Non-Networked,,GPS,32.7314664,-97.318036,2023-01-10,100008,2023-02-14 15:54:11 UTC,P,,,2018-08-31,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,$1 per hour,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,7EAST 7EAST1,2025 E 7th St,,Austin,TX,78702,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.261602,-97.719623,2024-08-29,100327,2024-08-29 01:01:09 UTC,,,,2018-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn Amarillo West Medical Center - Tesla Supercharger,8231 West Amarillo Blvd.,,Amarillo,TX,79124,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,35.189016,-101.931467,2024-07-01,102422,2024-08-14 18:58:22 UTC,P,,,2015-12-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Arlington Convention Center - Tesla Supercharger,1200 Ballpark Way,,Arlington,TX,76011,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,32.754659,-97.082823,2024-07-01,102423,2024-08-14 18:58:22 UTC,P,,,2017-09-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Linc - Tesla Supercharger,6406 N. Interstate 35 Frontage Road,,Austin,TX,78752,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,30.329275,-97.706259,2024-07-01,102424,2024-08-14 18:58:22 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Collin Street Bakery - Tesla Supercharger,701 N I-35,,Bellmead,TX,76705,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,22,,Tesla,https://www.tesla.com/supercharger,200-9,31.582287,-97.109152,2024-07-01,102425,2024-08-14 18:58:22 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn - Houston East - Tesla Supercharger,16311 East Fwy.,,Channelview,TX,77530,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,29.784665,-95.110612,2024-07-01,102426,2024-08-14 18:58:22 UTC,P,,,2016-10-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Pak-A-Sak Convenience Store - Tesla Supercharger,1300 Ave F NW,,Childress,TX,79201,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,34.432426,-100.218676,2024-07-01,102427,2024-08-14 18:58:22 UTC,P,,,2016-10-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Atrium Inn & Suites - Tesla Supercharger,2535 Texas 71,,Columbus,TX,78934,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,29.690066,-96.537727,2024-07-01,102429,2024-08-14 18:58:22 UTC,P,,,2013-10-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Collin Street Bakery - Tesla Supercharger,2035 Interstate 45 Frontage Road,,Corsicana,TX,75110,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,32.068583,-96.448248,2024-07-01,102430,2024-08-14 18:58:22 UTC,P,,,2013-11-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Hill Shopping Center - Tesla Supercharger,9740 North Central Expressway,,Dallas,TX,75231,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,11,,Tesla,https://www.tesla.com/supercharger,200-8,32.881141,-96.76952,2024-07-01,102431,2024-08-14 18:58:22 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Rayzor Ranch Marketplace - Tesla Supercharger,2700 West University Drive,,Denton,TX,76201,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,33.231373,-97.166412,2024-07-01,102432,2024-08-14 18:58:22 UTC,P,,,2015-10-01,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Rudy's Country Store and BBQ - Tesla Supercharger,6401 South Desert Boulevard,,El Paso,TX,79932,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,31.8839,-106.58379,2024-07-01,102433,2024-08-14 18:58:22 UTC,P,,,2017-09-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Amigos Country Corner and Travel Center - Tesla Supercharger,1415 FM 609,,Flatonia,TX,78941,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,29.697904,-97.099993,2024-07-01,102434,2024-08-14 18:58:22 UTC,P,,,2017-09-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn Express & Suites - Tesla Supercharger,148 Interstate 45,,Huntsville,TX,77340,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-9,30.716158,-95.565944,2024-07-01,102436,2024-08-14 18:58:22 UTC,P,,,2013-11-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Love's Travel Stop - Tesla Supercharger,1021 Dale Evans Drive,,Italy,TX,76651,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,32.194964,-96.898765,2024-07-01,102437,2024-08-14 18:58:22 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Rowe Chevron - Tesla Supercharger,2415 N Main Street,,Junction,TX,76849,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,30.509233,-99.77456,2024-07-01,102438,2024-08-14 18:58:22 UTC,P,,,2017-01-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Embassy Suites by Hilton - Tesla Supercharger,110 Calle Del Norte Drive,,Laredo,TX,78041,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,27.555003,-99.49424,2024-07-01,102440,2024-08-14 18:58:22 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Collin Street Bakery - Tesla Supercharger,17044 I-20,,Lindale,TX,75771,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,32.470885,-95.450473,2024-07-01,102441,2024-08-14 18:58:22 UTC,P,,,2016-07-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Embassy Suites by Hilton McAllen Convention Center - Tesla Supercharger,800 Convention Center Blvd.,,McAllen,TX,78501,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,26.198446,-98.259821,2024-07-01,102442,2024-08-14 18:58:22 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Love's Travel Stop - Tesla Supercharger,3001 Antelope Trail,,Midland,TX,79706,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,31.947414,-102.141137,2024-07-01,102443,2024-08-14 18:58:22 UTC,P,,,2017-01-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Gateway Travel Plaza - Tesla Supercharger,2615 NW Stallings Dr,,Nacogdoches,TX,75964,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,31.651793,-94.679625,2024-07-01,102444,2024-08-14 18:58:22 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ozona Quality Inn - Tesla Supercharger,1307 Ave. A,,Ozona,TX,76943,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,30.706656,-101.195857,2024-07-01,102445,2024-08-14 18:58:22 UTC,P,,,2017-01-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Shops at Legacy - Tesla Supercharger,7161 Bishop Road,,Plano,TX,75024,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,200-9,33.078651,-96.819634,2024-07-01,102446,2024-08-14 18:58:22 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,San Marcos Premium Outlets - Tesla Supercharger,3939 Interstate 35,,San Marcos,TX,78666,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,29.827707,-97.979685,2024-07-01,102447,2024-08-14 18:58:22 UTC,P,,,2013-06-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,U-Drop Inn - Tesla Supercharger,107 East 12th Street,,Shamrock,TX,79079,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,35.226765,-100.24836,2024-07-01,102448,2024-08-14 18:58:22 UTC,P,,,2015-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Southlake Town Square - Tesla Supercharger,261 North Carroll Avenue,,Southlake,TX,76092,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-8,32.943473,-97.133848,2024-07-01,102449,2024-08-14 18:58:22 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Sulphur Springs Police Department - Tesla Supercharger,300 W Tomlinson Street,,Sulphur Springs,TX,75482,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,33.137098,-95.603229,2024-07-01,102450,2024-08-14 18:58:22 UTC,P,,,2016-07-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn Express & Suites Sweetwater - Tesla Supercharger,300 SE Georgia Ave.,,Sweetwater,TX,79556,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,32.450591,-100.392455,2024-07-01,102451,2024-08-14 18:58:22 UTC,P,,,2016-09-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Olive Garden - Tesla Supercharger,3101 Mall Drive,,Texarkana,TX,75503,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,33.459926,-94.077179,2024-07-01,102452,2024-08-14 18:58:22 UTC,P,,,2017-01-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Love's Travel Center - Tesla Supercharger,2645 S. Hwy 37,,Three Rivers,TX,78071,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,28.521614,-98.185829,2024-07-01,102453,2024-08-14 18:58:22 UTC,P,,,2016-10-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,La Quinta Inn and Suites - Tesla Supercharger,3107 S Laurent St.,,Victoria,TX,77901,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-9,28.766853,-96.978988,2024-07-01,102455,2024-08-14 18:58:22 UTC,P,,,2016-01-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UCS BURLESON UNITED GRANBURY,320 Fall Creek Highway,Next to the drive thru entrance,Granbury,TX,76049,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.469933,-97.697174,2024-08-29,102659,2024-08-29 01:01:16 UTC,,,,2018-09-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMERICANAIRLINE GARAGE 1 - #03,13752 Airport Freeway Garage 1,"Garage 1, Level 1, Station 3.",Fort Worth,TX,76155,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.834244,-97.068145,2024-08-29,102721,2024-08-29 01:00:12 UTC,,,,2018-09-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Alamo Area Council of Governments,8700 Tesoro Dr,Suite 160,San Antonio,TX,78217,,210-362-5200,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,29.518993,-98.454053,2022-06-14,102951,2023-02-14 15:54:11 UTC,LG,,,2018-08-30,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,PIE AE PUBDITTMAR1,1009 W Dittmar Rd,,Austin,TX,78745,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.185298,-97.801157,2024-08-29,103872,2024-08-29 01:01:56 UTC,,,,2018-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PIE AE CONVENTION CTR3,201 E 2nd St,2nd floor in parking garage-northwest corner of the garage,Austin,TX,78701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.26351,-97.742302,2024-08-29,103874,2024-08-29 01:01:52 UTC,,,,2018-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PIE AE CONVENTION CTR1,201 E 2nd St,2nd floor garage-northwest corner of the garage,Austin,TX,78701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.263529,-97.742431,2024-08-29,103875,2024-08-29 01:01:51 UTC,,,,2018-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PIE AE NWRECCENTER 1,2913 Marilyn Dr,,Austin,TX,78757,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.33403,-97.751448,2024-08-29,103877,2024-08-29 01:01:50 UTC,,,,2018-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PIE AE NWRECCENTER 4,2913 Northland Dr,,Austin,TX,78757,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.333969,-97.751358,2024-08-29,103879,2024-08-29 01:01:44 UTC,,,,2018-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PIE AE PUB M STATION 1,2906 E Martin Luther King Jr Blvd,,Austin,TX,78702,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.283043,-97.707983,2024-08-29,103880,2024-08-29 01:01:40 UTC,,,,2018-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PIE AE ROSEWOOD PARK1,1182 N Pleasant Valley Rd Rosewood Neighborho,,Austin,TX,78702,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.271704,-97.713959,2024-08-29,103881,2024-08-29 01:01:39 UTC,,,,2018-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PIE AE ANIMAL SERVICE5,7201 Levander Loop,Handicap parking availible,Austin,TX,78702,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.251587,-97.690788,2024-08-29,103882,2024-08-29 01:01:28 UTC,,,,2018-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PIE AE ANIMAL SERVICE3,7201 Levander Loop,,Austin,TX,78721,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.251538,-97.690807,2024-08-29,103883,2024-08-29 01:01:26 UTC,,,,2018-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BROOKFIELD PROP 1225 LOUISIANA,1225 Louisiana St,,Houston,TX,77002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.756191,-95.368786,2024-08-29,103913,2024-08-29 01:01:58 UTC,,,,2018-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
