Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,530716  Citigroup Center,201 South Biscayne Boulevard,,Miami,FL,33131,,800-663-5633,E,,Public,24 hours daily,,,,,,8,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7720951,-80.1867219,2024-09-02,149036,2024-09-02 00:12:59 UTC,,,,2019-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Wells Fargo Center-Miami,"333 SE 2nd Ave., #3300",,Miami,FL,33131,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7712942,-80.1894492,2024-09-02,149037,2024-09-02 00:23:00 UTC,,,,2013-02-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.50-$4.50/Hr Variable Parking Fee, $0.12/kWh Energy Fee",,,,,,,,,,,,,,,,,,,false,
ELEC,530709  777 Brickell,777 Brickell Avenue,,Miami,FL,33131,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,25.766409,-80.189904,2024-09-02,149038,2024-09-02 00:11:37 UTC,,,,2018-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$26.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,MG Investment,201 Alhambra Circle,,Coral Gables,FL,33134,,800-663-5633,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7525939,-80.2597939,2024-09-02,149040,2024-09-02 00:24:24 UTC,,,,2016-08-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$0.50/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,530710  396 Alhambra,396 Alhambra Circle,,Coral Gables,FL,33134,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7514463,-80.262316,2024-09-02,149041,2024-09-02 00:10:12 UTC,,,,2018-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,801 Brickell 2,801 Brickell Avenue,,Miami,FL,33131,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7651246,-80.1902828,2024-09-02,149042,2024-09-02 00:23:06 UTC,,,,2016-02-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,BAC Colonade Garage,180 Aragon Avenue,,Coral Gables,FL,33134,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7504193,-80.2582703,2024-09-02,149043,2024-09-02 00:23:04 UTC,,,,2016-03-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Panorama 1 and 2,1100 Brickell Bay Drive,,Miami,FL,33131,,800-663-5633,E,,Public,24 hours daily,,,,,,9,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7626714,-80.1902294,2024-09-02,149044,2024-09-02 00:07:06 UTC,,,,2017-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$15.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Miami Beach Marina,"300 Alton Road, #303",,Miami Beach,FL,33139,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7715615,-80.1399232,2024-09-02,149045,2024-09-02 00:20:06 UTC,,,,2014-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,ICON Condominium Association,450 Alton Rd,,Miami Beach,FL,33139,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,25.771909,-80.1380329,2024-09-02,149046,2024-09-02 00:18:48 UTC,,,,2017-05-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.15/kWh Energy Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,2525 Ponce Garage,2525 Ponce de Leon Blvd,,Coral Gables,FL,33134,,800-663-5633,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7484754,-80.2580467,2024-09-02,149047,2024-09-02 00:25:46 UTC,,,,2016-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,1221 Brickell,1221 Brickell Ave,,Miami,FL,33131,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7612034,-80.1909801,2024-09-02,149048,2024-09-02 00:06:54 UTC,,,,2017-08-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Echo Brickell,1451 Brickell Ave,,Miami,FL,33131,,800-663-5633,T,2024-07-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,10,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7581064,-80.1924028,2024-09-02,149051,2024-09-02 00:07:02 UTC,,,,2017-09-21,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,Echo Brickell,1451 Brickell Ave,,Miami,FL,33131,,800-663-5633,T,2024-07-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,25.758008,-80.192409,2024-09-02,149052,2024-09-02 00:20:05 UTC,,,,2014-04-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,Villa Regina Association,1581 Brickell Avenue,,Miami,FL,33129,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7563377,-80.1934818,2024-09-02,149053,2024-09-02 00:24:13 UTC,,,,2016-06-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$1.00/Hr Variable Parking Fee, $0.18-$1.00/kWh Variable Energy Fee",,,,,,,,,,,,,,,,,,,false,
ELEC,430702  Gables Ponce,310 Granello Avenue,,Coral Gables,FL,33146,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7293987,-80.2608221,2024-09-02,149054,2024-09-02 00:11:36 UTC,,,,2018-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$10.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Dinner Key Marina,3400 Pan American Dr,,Miami,FL,33133,,800-663-5633,T,2023-02-27,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.7267146,-80.2352899,2024-09-02,149057,2024-09-02 00:11:36 UTC,,,,2016-05-25,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Plus Kendall Airport Hotel & Suites,13700 SW 139th Court,,Miami,FL,33176,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,25.6398949,-80.419846,2024-09-02,149062,2024-09-02 00:18:51 UTC,,,,2012-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,WINTER PARK TENNIS CTR 01,1045 Azalea Ln,Winter Park Tennis Center,Winter Park,FL,32789,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.589293,-81.35878,2024-09-02,149142,2024-09-02 01:03:33 UTC,,,,2019-11-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Marina Palms Yacht Club & Residences Master,17301 Biscayne Blvd,,North Miami Beach,FL,33160,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,25.9342456,-80.1495771,2024-09-02,149171,2024-09-02 00:06:57 UTC,,,,2011-11-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,Shoppes at Celebration Place - Tesla Supercharger,6210 W Irlo Bronson Memorial Hwy,,Celebration,FL,34747,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,28.331278,-81.53247,2024-07-01,149302,2024-08-14 18:58:22 UTC,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Butler Town Center - Tesla Supercharger,3217 Southwest 35th Boulevard,,Gainesville,FL,32608,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,29.624414,-82.376777,2024-07-01,149311,2024-08-14 18:58:22 UTC,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Mary Brickell Village - Tesla Supercharger,900 S Miami Ave,,Miami,FL,33130,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,4,,Tesla,https://www.tesla.com/supercharger,200-9,25.764698,-80.194289,2024-07-01,149328,2024-08-14 18:58:22 UTC,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Brickell City Centre - Tesla Supercharger,701 South Miami Avenue,,Miami,FL,33130,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,13,,Tesla,https://www.tesla.com/supercharger,200-9,25.76768,-80.192467,2024-07-01,149329,2024-08-14 18:58:22 UTC,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Brickell City Centre - Tesla Supercharger,701 South Miami Avenue,,Miami,FL,33130,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,25.766875,-80.194524,2024-07-01,149330,2024-08-14 18:58:22 UTC,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sunset Harbor Parking Garage,1900 Bay Road,,Miami Beach,FL,33139,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.79459,-80.14409,2024-09-02,149400,2024-09-02 00:08:03 UTC,,,,2019-11-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Mike Erdman Nissan,4640 Highway 520,,Cocoa,FL,32926,,321-453-2050,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,28.3622374,-80.7994187,2024-02-12,149468,2024-02-12 15:25:05 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Port Condominium Association,1819 SE 17th St,,Fort Lauderdale,FL,33316,,888-998-2546,T,2024-08-30,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,26.101479,-80.12285,2024-09-02,149499,2024-09-02 00:22:23 UTC,,,,2019-11-26,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,BMW-NA RDC JVILLE GW1,6255 Imeson Rd,,Jacksonville,FL,32219,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.386889,-81.773495,2024-09-02,149709,2024-09-02 01:02:27 UTC,,,,2019-12-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Miami Beach Convention Center - Loading Dock,1701 Convention Center Drive,,Miami Beach,FL,33139,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.796827,-80.133267,2024-09-02,149720,2024-09-02 00:19:30 UTC,,,,2019-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,PARAMOUNT MIAMI 4M ONE,111 NE 9th St,,Miami,FL,33132,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.783052,-80.1919,2024-09-02,149728,2024-09-02 01:02:51 UTC,,,,2019-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DECORUM STATION 4,5122 Pimlico Ln Bldg 2,In front of bldg 2,Fort Myers,FL,33966,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.600027,-81.80902,2024-09-02,149773,2024-09-02 01:04:51 UTC,,,,2019-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DECORUM STATION 3,9885 Stella Palm Way Bldg 5,South side of building 5,Fort Myers,FL,33966,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.599659,-81.80668,2024-09-02,149785,2024-09-02 01:02:14 UTC,,,,2019-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DECORUM STATION 1,5166 Pimlico Ln Bldg 3,East side of bldg 3,Fort Myers,FL,33966,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.600042,-81.807594,2024-09-02,149786,2024-09-02 01:01:24 UTC,,,,2019-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DECORUM STATION 5,9851 Decorum Drive Clubhouse,At clubhouse,Fort Myers,FL,33966,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.599218,-81.807434,2024-09-02,149788,2024-09-02 01:00:14 UTC,,,,2019-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CENTURY 21 Ocean location,117 N Orlando Ave,,Cocoa Beach,FL,32931,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,28.3206881,-80.60973,2024-09-02,149916,2024-09-02 00:17:34 UTC,,,,2019-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Peace River Campgrounds,2998 NW Highway 70,,Arcadia,FL,34266,,863-444-0393,E,,Public - Call ahead,"24 hours daily; Recommended to call office ahead, open 8am-6pm daily; Drivers must bring their own J1772 cordset for Level 1 charging",,,,,1,,,,Non-Networked,,200-9,27.229927,-81.889621,2022-10-11,149949,2023-02-14 15:54:11 UTC,P,,,2019-12-09,,,,,NEMA1450,US,,,,Public - Appeler à l'avance,,public,CALL,,CAMPGROUND,,,,,,,$5 per session,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,AHS CHARGE OVIEDO ER,8100 Red Bug Lake Rd,,Oviedo,FL,32765,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.656725,-81.238914,2024-09-02,150342,2024-09-02 01:05:17 UTC,,,,2019-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Beach House Restaurant - Tesla Destination,200 Gulf Dr N,,Bradenton Beach,FL,34217,,941-779-2222  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,27.46664,-82.699314,2022-10-06,150522,2023-01-18 15:15:20 UTC,P,,,2016-03-22,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt House Ft. Lauderdale Airport & Cruise Port - Tesla Destination,90 SW 18th Ave,,Dania Beach,FL,33004,,954-922-0271  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,1,,,Non-Networked,,200-9,26.049096,-80.160077,2020-11-03,150530,2021-06-07 17:08:43 UTC,P,,,2019-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,La Quinta Inn by Wyndham Gainesville - Tesla Destination,920 NW 69th Ter,,Gainesville,FL,32605,,352-332-6466  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.661655,-82.417031,2022-10-06,150550,2023-01-18 15:15:20 UTC,P,,,2019-06-25,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Gaylord Palms Resort & Convention Center - Tesla Destination,6000 W Osceola Pkwy,,Kissimmee,FL,34746,,407-586-0000  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.34353,-81.52558,2022-10-06,150552,2023-01-18 15:15:20 UTC,P,,,2019-05-06,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Diamonds By Raymond Lee - Tesla Destination,2801 N Federal Hwy,,Boca Raton,FL,33431,,561-750-6744  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.376045,-80.076769,2022-10-06,150558,2023-01-18 15:15:20 UTC,P,,,2019-07-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton/Home 2 Tampa Downtown Garage - Tesla Destination,1155 E Kennedy Blvd,,Tampa,FL,33602,,813-525-9900  877-798-3752,E,,Public,,,,,,,11,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,27.950339,-82.448538,2022-10-06,150604,2023-01-18 15:15:20 UTC,P,,,2019-07-22,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Clematis Garage - Tesla Destination,500 Banyan Blvd,,West Palm Beach,FL,33401,,561-822-1500  877-798-3752,E,,Public,,,,,,,16,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.71417,-80.05557,2022-10-06,150641,2023-01-18 15:15:20 UTC,P,,,2019-06-04,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,City Center Garage - Tesla Destination,125 N Dixie Hwy,,West Palm Beach,FL,33401,,561-822-1500  877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.714202,-80.053767,2022-10-06,150642,2023-01-18 15:15:20 UTC,P,,,2019-06-12,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Braden River Business Center - Tesla Destination,4740 State Rd 64 E,,Bradenton,FL,34208,,941-600-0333  877-798-3752,E,,Public,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,27.495905,-82.504378,2022-10-06,150662,2023-01-18 15:15:20 UTC,P,,,2019-08-20,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Seafarer Resort and Beach - Tesla Destination,97684 Overseas Hwy,,Key Largo,FL,33037,,305-852-5349  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,25.076967,-80.461611,2022-10-06,150682,2023-01-18 15:15:20 UTC,P,,,2019-04-29,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt Place Wesley Chapel - Tesla Destination,26000 Sierra Center Blvd,,Lutz,FL,33559,,813-803-5600  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.194963,-82.39392,2022-10-06,150701,2023-01-18 15:15:20 UTC,P,,,2019-03-14,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Ritz Carlton Orlando Grande Lakes - Tesla Destination,4012 Central Florida Pkwy,,Orlando,FL,32821,,866-435-7627  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.4032857,-81.4283131,2022-10-06,150705,2023-01-18 15:15:20 UTC,P,,,2019-04-29,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Miami Shores Village,10050 NE 2 Ave,,Miami,FL,33138,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.8697199,-80.2267724,2024-09-02,150787,2024-09-02 00:17:37 UTC,,,,2017-01-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,AAA National,1000 AAA Drive,,Lake Mary,FL,32746,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,28.769634,-81.361617,2024-09-02,150807,2024-09-02 00:14:01 UTC,,,,2019-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,WINTER PARK CADY WAY PARK,2525 Cady Way,Parking lot adjacent fields and park.,Winter Park,FL,32792,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.595381,-81.317053,2024-09-02,151964,2024-09-02 00:45:00 UTC,,,,2020-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RP Funding Center,701 W Lime Street,,Lakeland,FL,33815,,855-900-7584,T,2023-08-18,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,200-9,28.041408,-81.96353,2024-09-02,152301,2024-09-02 02:32:29 UTC,,,,2020-01-08,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GATOR HARLEY DCFAST HOG,1745 US-441,Next to service door,Leesburg,FL,34748,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.816729,-81.845856,2024-09-02,152343,2024-09-02 01:06:03 UTC,,,,2020-01-10,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hutchinson Shores,3793 NE Ocean Blvd.,,Jensen Beach,FL,34957,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,27.2512337,-80.1949166,2024-09-02,152379,2024-09-02 00:17:38 UTC,,,,2017-07-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,Kelly Recreation Complex,404 Imperial Blvd,,Lakeland,FL,33803,,855-900-7584,T,2024-02-27,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,200-9,28.001572,-81.960788,2024-09-02,152422,2024-09-02 02:32:32 UTC,,,,2020-01-14,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SIMON ST JOHNS TOWN 2,4720 Town Crossing Dr,,Jacksonville,FL,32246,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.257019,-81.527319,2024-09-02,152471,2024-09-02 00:56:00 UTC,,,,2020-01-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,801 HEATHROW EV CHARGER 02,801 International Pkwy,Veritas Office. For use by employees and guests only.,Lake Mary,FL,32746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.776426,-81.35667,2024-09-02,152550,2024-09-02 01:06:14 UTC,,,,2020-01-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,7940 West Irlo Bronson Memorial Highway,,Kissimmee,FL,34747,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,28.345603,-81.604775,2024-07-01,152626,2024-08-14 18:58:22 UTC,P,,,2020-01-20,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Dania Beach Public Parking,49 Park Ave E,,Dania Beach,FL,33004,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,26.0517,-80.1446,2024-09-02,152880,2024-09-02 00:25:22 UTC,,,,2020-01-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
